2069.1584472656,-222.03631591797,60.262699127197
2068.3347167969,-220.74053955078,60.261096954346
2067.5112304688,-219.44592285156,60.261199951172
2066.6550292969,-218.13562011719,60.261318206787
2065.8029785156,-216.82733154297,60.261222839355
2064.9504394531,-215.51947021484,60.261276245117
2064.0705566406,-214.26794433594,60.26135635376
2063.16796875,-213.00158691406,60.261280059814
2062.2194824219,-211.76422119141,60.261756896973
2061.294921875,-210.53356933594,60.261783599854
2060.3205566406,-209.23071289062,60.261447906494
2059.3657226563,-207.94964599609,60.261535644531
2058.4506835938,-206.7216796875,60.260822296143
2057.494140625,-205.44024658203,60.261150360107
2056.5825195313,-204.23889160156,60.261436462402
2055.5954589844,-203.0322265625,60.261451721191
2054.576171875,-201.78363037109,60.261539459229
2053.5241699219,-200.49475097656,60.26180267334
2052.5490722656,-199.30059814453,60.262329101563
2051.5173339844,-198.10028076172,60.263111114502
2050.4541015625,-196.87078857422,60.263195037842
2049.3581542969,-195.61517333984,60.262390136719
2048.3232421875,-194.50842285156,60.261749267578
2047.2337646484,-193.40838623047,60.260929107666
2046.1215820313,-192.28454589844,60.260646820068
2044.9840087891,-191.13806152344,60.260879516602
2043.8041992188,-189.98919677734,60.261505126953
2042.5599365234,-188.86395263672,60.261859893799
2041.2626953125,-187.74853515625,60.261558532715
2040.0968017578,-186.76782226562,60.26118850708
2038.8807373047,-185.81079101562,60.260982513428
2037.6246337891,-184.86383056641,60.261009216309
2036.3309326172,-183.92657470703,60.26123046875
2035.0098876953,-182.98400878906,60.261394500732
2033.6573486328,-182.04364013672,60.261455535889
2032.2579345703,-181.12957763672,60.26155090332
2030.8259277344,-180.21881103516,60.261795043945
2029.3570556641,-179.3212890625,60.262218475342
2027.8403320313,-178.45892333984,60.262519836426
2026.4991455078,-177.75579833984,60.262424468994
2025.1192626953,-177.091796875,60.261867523193
2023.7005615234,-176.47143554687,60.261054992676
2022.244140625,-175.89813232422,60.260604858398
2020.7510986328,-175.37445068359,60.260948181152
2019.2227783203,-174.90216064453,60.262016296387
2017.7088623047,-174.48303222656,60.264492034912
2016.2459716797,-174.11590576172,60.267009735107
2014.6102294922,-173.75482177734,60.267425537109
2013.0502929688,-173.46502685547,60.265064239502
2011.3692626953,-173.21740722656,60.263263702393
2009.8071289063,-173.05261230469,60.264179229736
2008.2895507813,-172.95935058594,60.26545715332
2006.6810302734,-172.94378662109,60.264591217041
2005.1563720703,-173.02642822266,60.262588500977
2003.6024169922,-173.24481201172,60.262847900391
2002.1284179688,-173.69049072266,60.263622283936
2001.6677246094,-174.10260009766,60.263175964355
