-1224.9642333984,-1853.36669921875,21.033056259155
-1223.45703125,-1853.375,21.034311294556
-1221.9455566406,-1853.3829956054701,21.035356521606
-1220.4235839844,-1853.3914184570299,21.03515625
-1218.9049072266,-1853.3997192382799,21.035041809082
-1217.40234375,-1853.40808105469,21.034488677979
-1215.8961181641,-1853.4157104492201,21.011650085449
-1214.3687744141,-1853.4244995117201,20.99822807312
-1212.830078125,-1853.43286132813,20.978275299072
-1211.2860107422,-1853.44085693359,20.960550308228
-1209.7463378906,-1853.46441650391,20.896892547607
-1208.2296142578,-1853.47607421875,20.967580795288
-1206.7216796875,-1853.43951416016,20.915031433105
-1205.1860351563,-1853.40667724609,20.953817367554
-1203.62890625,-1853.3864135742201,20.931474685669
-1202.0998535156,-1853.39343261719,20.968139648438
-1200.5217285156,-1853.39654541016,20.979160308838
-1198.9807128906,-1853.40161132813,20.988185882568
-1197.3991699219,-1853.39105224609,21.011461257935
-1195.8610839844,-1853.3815307617201,21.010427474976
-1194.2731933594,-1853.37377929688,21.024652481079
-1192.7474365234,-1853.3665161132799,21.022552490234
-1191.1867675781,-1853.3591918945299,21.019145965576
-1189.5992431641,-1853.3522338867201,21.032976150513
-1188.0751953125,-1853.34777832031,21.04115486145
-1186.5671386719,-1853.3435668945299,21.031860351563
-1184.9855957031,-1853.33764648438,21.033994674683
-1183.4686279297,-1853.33001708984,21.037580490112
-1181.9327392578,-1853.32037353516,21.03364944458
-1180.3720703125,-1853.31030273438,21.033672332764
-1178.7858886719,-1853.30023193359,21.036031723022
-1177.2825927734,-1853.29150390625,21.034566879272
-1175.7506103516,-1853.28375244141,21.033388137817
-1174.2025146484,-1853.27685546875,21.034749984741
-1172.6322021484,-1853.27001953125,21.035024642944
-1171.0395507813,-1853.26293945313,21.034051895142
-1169.4248046875,-1853.25512695313,21.034214019775
-1167.9055175781,-1853.24719238281,21.034780502319
-1166.3614501953,-1853.2384643554701,21.034580230713
-1164.8016357422,-1853.22973632813,21.031816482544
-1163.2269287109,-1853.2210083007799,21.026168823242
-1161.6375732422,-1853.21228027344,21.022443771362
-1160.0333251953,-1853.203125,21.017286300659
-1158.4138183594,-1853.1902465820299,20.995800018311
-1156.9055175781,-1853.17492675781,20.987676620483
-1155.3845214844,-1853.15881347656,20.997219085693
-1153.8265380859,-1853.14367675781,20.99617767334
-1152.2799072266,-1853.12933349609,20.969636917114
-1150.7133789063,-1853.1159057617201,20.96328163147
-1149.0941162109,-1853.1041870117201,20.987464904785
-1147.5098876953,-1853.09606933594,20.996894836426
-1145.9133300781,-1853.09027099609,20.985681533813
-1144.3937988281,-1853.08782958984,20.996332168579
-1142.7674560547,-1853.08862304688,21.025918960571
-1141.1340332031,-1853.0901489257799,21.02646446228
-1139.6259765625,-1853.08929443359,21.012538909912
-1138.0618896484,-1853.0859375,21.024761199951
-1136.5324707031,-1853.08020019531,21.0471534729
-1134.9925537109,-1853.0714721679701,21.043926239014
-1133.4373779297,-1853.06005859375,21.02795791626
-1131.8768310547,-1853.04681396484,21.026268005371
-1130.3055419922,-1853.03271484375,21.036645889282
-1128.7242431641,-1853.01904296875,21.040678024292
-1127.1324462891,-1853.00677490234,21.034650802612
-1125.5301513672,-1852.99609375,21.030061721802
-1123.9176025391,-1852.98724365234,21.03297996521
-1122.2785644531,-1852.97955322266,21.037141799927
-1120.6451416016,-1852.97265625,21.036190032959
-1119.0013427734,-1852.9655151367201,21.032962799072
-1117.4979248047,-1852.95843505859,21.032619476318
-1115.9857177734,-1852.9503784179701,21.034624099731
-1114.4653320313,-1852.94134521484,21.035856246948
-1112.9364013672,-1852.9313354492201,21.034967422485
-1111.3988037109,-1852.9207153320299,21.033634185791
-1109.8526611328,-1852.90972900391,21.03364944458
-1108.2979736328,-1852.8987426757799,21.034637451172
-1106.7347412109,-1852.88818359375,21.035104751587
-1105.1630859375,-1852.87805175781,21.034606933594
-1103.5826416016,-1852.8684692382799,21.034023284912
-1101.9927978516,-1852.85931396484,21.034103393555
-1100.3955078125,-1852.8507690429701,21.03457069397
-1098.7896728516,-1852.84222412109,21.034742355347
-1097.1752929688,-1852.8336791992201,21.03448677063
-1095.5523681641,-1852.8245239257799,21.03423500061
-1093.9197998047,-1852.8151245117201,21.034299850464
-1092.3514404297,-1852.8058471679701,21.034511566162
-1090.8374023438,-1852.79638671875,21.03458404541
-1089.2810058594,-1852.78662109375,21.034475326538
-1087.7413330078,-1852.77679443359,21.034353256226
-1086.1541748047,-1852.7664184570299,21.034358978271
-1084.6274414063,-1852.7568359375,21.034450531006
-1083.1091308594,-1852.74749755859,21.034505844116
-1081.583984375,-1852.73815917969,21.034477233887
-1080.0456542969,-1852.7288208007799,21.034412384033
-1078.5042724609,-1852.7199096679701,21.034408569336
-1076.9564208984,-1852.7111206054701,21.034479141235
-1075.40234375,-1852.7023315429701,21.03448677063
-1073.8245849609,-1852.69342041016,21.034406661987
-1072.2579345703,-1852.68408203125,21.034358978271
-1070.6851806641,-1852.67474365234,21.034414291382
-1069.1062011719,-1852.66540527344,21.034482955933
-1067.5211181641,-1852.65582275391,21.034473419189
-1065.9298095703,-1852.64593505859,21.03441619873
-1064.3321533203,-1852.6360473632799,21.034559249878
-1062.7282714844,-1852.6261596679701,21.037038803101
-1061.1182861328,-1852.61627197266,21.038982391357
-1059.501953125,-1852.60638427734,21.03755569458
-1057.8796386719,-1852.59613037109,21.033082962036
-1056.2509765625,-1852.5857543945299,21.030330657959
-1054.6162109375,-1852.5758666992201,21.030149459839
-1052.9752197266,-1852.56597900391,21.031139373779
-1051.3278808594,-1852.55609130859,21.029537200928
-1049.6743164063,-1852.5462036132799,21.025527954102
-1048.0146484375,-1852.53674316406,21.023797988892
-1046.3487548828,-1852.52740478516,21.02547454834
-1044.6768798828,-1852.51806640625,21.027864456177
-1042.9984130859,-1852.50817871094,21.028341293335
-1041.3142089844,-1852.49829101563,21.026943206787
-1039.8120117188,-1852.48950195313,21.025671005249
-1038.3048095703,-1852.48034667969,21.025485992432
-1036.7928466797,-1852.47106933594,21.026304244995
-1035.2760009766,-1852.46179199219,21.027221679688
-1033.7542724609,-1852.45251464844,21.027437210083
-1032.2061767578,-1852.44311523438,21.026901245117
-1030.6643066406,-1852.4337768554701,21.026239395142
-1029.1281738281,-1852.4244995117201,21.026054382324
-1027.5870361328,-1852.4152221679701,21.026407241821
-1026.0050048828,-1852.40570068359,21.026887893677
-1024.4360351563,-1852.3963012695299,21.027030944824
-1022.8804931641,-1852.3870239257799,21.026788711548
-1021.2261962891,-1852.37719726563,21.026445388794
-1019.6607666016,-1852.36791992188,21.02635383606
-1018.0854492188,-1852.35864257813,21.026523590088
-1016.5103759766,-1852.34936523438,21.026748657227
-1014.930480957,-1852.34008789063,21.026821136475
-1013.3457641602,-1852.33081054688,21.026712417603
-1011.7562866211,-1852.3211059570299,21.026557922363
-1010.1593017578,-1852.3113403320299,21.026504516602
-1008.5601806641,-1852.3015747070299,21.026569366455
-1006.9067382813,-1852.29150390625,21.026676177979
-1005.2978515625,-1852.28173828125,21.026721954346
-1003.6842651367,-1852.27197265625,21.026679992676
-1002.0659179688,-1852.26220703125,21.026607513428
-1000.4426879883,-1852.25244140625,21.02657699585
-998.81475830078,-1852.24267578125,21.026599884033
-997.18200683594,-1852.23291015625,21.0266456604
-995.54449462891,-1852.22314453125,21.02667427063
-993.90222167969,-1852.21337890625,21.026660919189
-992.25518798828,-1852.20361328125,21.026630401611
-990.60333251953,-1852.19384765625,21.026609420776
-988.94677734375,-1852.18408203125,21.026617050171
-987.28552246094,-1852.17431640625,21.026639938354
-985.61950683594,-1852.16455078125,21.026655197144
-983.94866943359,-1852.154296875,21.026651382446
-982.27313232422,-1852.14404296875,21.026636123657
-980.59289550781,-1852.1337890625,21.026624679565
-978.90777587891,-1852.12353515625,21.026628494263
-977.21807861328,-1852.11328125,21.026643753052
-975.52362060547,-1852.10302734375,21.026647567749
-973.82446289063,-1852.0927734375,21.0266456604
-972.3173828125,-1852.0836791992201,21.026636123657
-970.60711669922,-1852.0734252929701,21.026636123657
-969.09033203125,-1852.06433105469,21.026636123657
-967.58825683594,-1852.0553588867201,21.026636123657
-965.95172119141,-1852.0455932617201,21.026639938354
-964.44232177734,-1852.03662109375,21.026639938354
-962.92926025391,-1852.0276489257799,21.026639938354
-961.41247558594,-1852.01867675781,21.022829055786
-959.89202880859,-1852.00970458984,21.007160186768
-958.36779785156,-1852.00073242188,20.980659484863
-956.84423828125,-1851.9913940429701,20.950534820557
-955.32141113281,-1851.98193359375,20.921516418457
-953.76751708984,-1851.9723510742201,20.896686553955
-952.22045898438,-1851.96276855469,20.883413314819
-950.65075683594,-1851.95306396484,20.878486633301
-949.13348388672,-1851.94378662109,20.87237739563
-947.42700195313,-1851.93353271484,20.865261077881
-945.72351074219,-1851.92327880859,20.864261627197
-944.04705810547,-1851.91351318359,20.867807388306
-942.37554931641,-1851.90368652344,20.870943069458
-940.72900390625,-1851.89392089844,20.871404647827
-939.13134765625,-1851.88452148438,20.869709014893
-937.51300048828,-1851.87524414063,20.867916107178
-935.89776611328,-1851.86608886719,20.877210617065
-934.31213378906,-1851.85717773438,20.904312133789
-932.74279785156,-1851.84838867188,20.939348220825
-931.17895507813,-1851.83959960938,20.968084335327
-929.56329345703,-1851.83013916016,20.98784828186
-928.02679443359,-1851.82073974609,20.997756958008
-926.52185058594,-1851.81146240234,21.005741119385
-924.95709228516,-1851.80169677734,21.019073486328
-923.40026855469,-1851.79144287109,21.03201675415
-921.7587890625,-1851.78070068359,21.032346725464
-920.13525390625,-1851.77026367188,21.023366928101
-917.67340087891,-1851.75500488281,21.018304824829
-916.08721923828,-1851.74548339844,21.02262878418
-914.51879882813,-1851.736328125,21.026968002319
-912.96826171875,-1851.7275390625,21.02677154541
-911.43548583984,-1851.7189331054701,21.023326873779
-909.92034912109,-1851.71032714844,21.021026611328
-908.25885009766,-1851.6533203125,21.022308349609
-906.61804199219,-1851.59191894531,21.025026321411
-905.07427978516,-1851.54534912109,21.025505065918
-903.47424316406,-1851.49713134766,21.02364730835
-901.89562988281,-1851.4489135742201,21.022159576416
-900.31481933594,-1851.40026855469,21.022886276245
-898.77899169922,-1851.3532104492201,21.024412155151
-897.24176025391,-1851.3068237304701,21.024654388428
-895.68395996094,-1851.28466796875,21.024209976196
-894.11859130859,-1851.33166503906,21.024015426636
-892.54028320313,-1851.3649291992201,21.023714065552
-890.95343017578,-1851.3987426757799,21.023529052734
-889.36169433594,-1851.50012207031,21.023866653442
-887.76007080078,-1851.59448242188,21.024311065674
-886.14263916016,-1851.73132324219,21.024091720581
-884.58056640625,-1851.859375,21.023254394531
-883.02392578125,-1851.9934692382799,21.024353027344
-881.38342285156,-1852.1535034179701,21.03014755249
-879.79144287109,-1852.29174804688,21.029327392578
-878.27899169922,-1852.41955566406,21.030387878418
-876.71551513672,-1852.54870605469,21.036682128906
-875.16864013672,-1852.67529296875,21.040594100952
-873.55090332031,-1852.8076171875,21.02751159668
-872.02856445313,-1852.8743286132799,21.026428222656
-870.51745605469,-1852.9137573242201,21.033809661865
-868.93139648438,-1852.82080078125,21.02060508728
-867.44012451172,-1852.58752441406,21.020765304565
-865.86273193359,-1852.3362426757799,21.029922485352
-864.37469482422,-1851.9430541992201,21.030899047852
-862.8828125,-1851.36517333984,21.027471542358
-861.49688720703,-1850.59674072266,21.023778915405
-860.28088378906,-1849.70385742188,21.025831222534
-859.16693115234,-1848.65771484375,21.027816772461
-858.18426513672,-1847.46539306641,21.025852203369
-857.28674316406,-1846.14984130859,21.022668838501
-856.40869140625,-1844.80944824219,21.024394989014
-855.72369384766,-1843.427734375,21.025638580322
-855.08618164063,-1842.06402587891,21.024013519287
-854.32116699219,-1840.67926025391,21.030042648315
-853.56335449219,-1839.3411254882799,21.036485671997
-852.92584228516,-1837.9064331054701,21.028837203979
-852.36541748047,-1836.48345947266,21.028337478638
-851.74047851563,-1835.05895996094,21.040086746216
-851.21685791016,-1833.6134643554701,21.027463912964
-850.79528808594,-1832.16705322266,21.017375946045
-850.42279052734,-1830.68725585938,21.038068771362
-850.15161132813,-1829.15972900391,21.023963928223
-849.94091796875,-1827.65771484375,21.022804260254
-849.68713378906,-1826.17913818359,21.028440475464
-849.42730712891,-1824.7003784179701,21.019672393799
-849.40698242188,-1824.59222412109,21.029306411743,true
-849.12365722656,-1823.09973144531,21.025609970093
-848.84136962891,-1821.6139526367201,21.025497436523
-848.56109619141,-1820.13812255859,21.025426864624
-848.29644775391,-1818.63385009766,21.025346755981
-848.02966308594,-1817.1526489257799,21.02533531189
-847.76013183594,-1815.66931152344,21.025392532349
-847.49084472656,-1814.16711425781,21.030017852783
-847.24389648438,-1812.63549804688,21.024782180786
